step	simulationTime	location	agentId
69	2025-07-01T05:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
70	2025-07-01T05:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
70	2025-07-01T05:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
70	2025-07-01T05:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
70	2025-07-01T05:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
70	2025-07-01T05:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
71	2025-07-01T05:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
71	2025-07-01T05:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
71	2025-07-01T05:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
71	2025-07-01T05:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
71	2025-07-01T05:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
72	2025-07-01T06:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
72	2025-07-01T06:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
72	2025-07-01T06:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
72	2025-07-01T06:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
72	2025-07-01T06:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
73	2025-07-01T06:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
73	2025-07-01T06:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
73	2025-07-01T06:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
73	2025-07-01T06:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
73	2025-07-01T06:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
74	2025-07-01T06:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
74	2025-07-01T06:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
74	2025-07-01T06:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
74	2025-07-01T06:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
74	2025-07-01T06:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
75	2025-07-01T06:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
75	2025-07-01T06:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
75	2025-07-01T06:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
75	2025-07-01T06:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
75	2025-07-01T06:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
76	2025-07-01T06:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
76	2025-07-01T06:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
76	2025-07-01T06:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
76	2025-07-01T06:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
76	2025-07-01T06:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
77	2025-07-01T06:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
77	2025-07-01T06:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
77	2025-07-01T06:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
77	2025-07-01T06:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
77	2025-07-01T06:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
78	2025-07-01T06:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
78	2025-07-01T06:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
78	2025-07-01T06:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
78	2025-07-01T06:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
78	2025-07-01T06:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
79	2025-07-01T06:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
79	2025-07-01T06:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
79	2025-07-01T06:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
79	2025-07-01T06:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
79	2025-07-01T06:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
80	2025-07-01T06:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
80	2025-07-01T06:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
80	2025-07-01T06:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
80	2025-07-01T06:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
80	2025-07-01T06:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
81	2025-07-01T06:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
81	2025-07-01T06:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
81	2025-07-01T06:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
81	2025-07-01T06:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
81	2025-07-01T06:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
82	2025-07-01T06:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
82	2025-07-01T06:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
82	2025-07-01T06:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
82	2025-07-01T06:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
82	2025-07-01T06:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
83	2025-07-01T06:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
83	2025-07-01T06:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
83	2025-07-01T06:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
83	2025-07-01T06:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
83	2025-07-01T06:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
84	2025-07-01T07:00:00.000	POINT (485547.33905596414 4421526.153604189)	0
84	2025-07-01T07:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
84	2025-07-01T07:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
84	2025-07-01T07:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
84	2025-07-01T07:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
85	2025-07-01T07:05:00.000	POINT (486960.5161550312 4422508.291643556)	0
85	2025-07-01T07:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
85	2025-07-01T07:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
85	2025-07-01T07:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
85	2025-07-01T07:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
86	2025-07-01T07:10:00.000	POINT (486960.5161550312 4422508.291643556)	0
86	2025-07-01T07:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
86	2025-07-01T07:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
86	2025-07-01T07:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
86	2025-07-01T07:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
87	2025-07-01T07:15:00.000	POINT (486960.5161550312 4422508.291643556)	0
87	2025-07-01T07:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
87	2025-07-01T07:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
87	2025-07-01T07:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
87	2025-07-01T07:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
88	2025-07-01T07:20:00.000	POINT (486960.5161550312 4422508.291643556)	0
88	2025-07-01T07:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
88	2025-07-01T07:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
88	2025-07-01T07:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
88	2025-07-01T07:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
89	2025-07-01T07:25:00.000	POINT (486960.5161550312 4422508.291643556)	0
89	2025-07-01T07:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
89	2025-07-01T07:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
89	2025-07-01T07:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
89	2025-07-01T07:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
90	2025-07-01T07:30:00.000	POINT (486960.5161550312 4422508.291643556)	0
90	2025-07-01T07:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
90	2025-07-01T07:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
90	2025-07-01T07:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
90	2025-07-01T07:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
91	2025-07-01T07:35:00.000	POINT (486960.5161550312 4422508.291643556)	0
91	2025-07-01T07:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
91	2025-07-01T07:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
91	2025-07-01T07:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
91	2025-07-01T07:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
92	2025-07-01T07:40:00.000	POINT (486960.5161550312 4422508.291643556)	0
92	2025-07-01T07:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
92	2025-07-01T07:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
92	2025-07-01T07:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
92	2025-07-01T07:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
93	2025-07-01T07:45:00.000	POINT (486960.5161550312 4422508.291643556)	0
93	2025-07-01T07:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
93	2025-07-01T07:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
93	2025-07-01T07:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
93	2025-07-01T07:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
94	2025-07-01T07:50:00.000	POINT (486960.5161550312 4422508.291643556)	0
94	2025-07-01T07:50:00.000	POINT (487038.28498915996 4420353.145806744)	1
94	2025-07-01T07:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
94	2025-07-01T07:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
94	2025-07-01T07:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
95	2025-07-01T07:55:00.000	POINT (486960.5161550312 4422508.291643556)	0
95	2025-07-01T07:55:00.000	POINT (486982.6907302211 4422506.867575084)	1
95	2025-07-01T07:55:00.000	POINT (485057.58590894594 4420442.765882327)	2
95	2025-07-01T07:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
95	2025-07-01T07:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
96	2025-07-01T08:00:00.000	POINT (486960.5161550312 4422508.291643556)	0
96	2025-07-01T08:00:00.000	POINT (486982.6907302211 4422506.867575084)	1
96	2025-07-01T08:00:00.000	POINT (486971.8548350013 4422499.044870315)	2
96	2025-07-01T08:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
96	2025-07-01T08:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
97	2025-07-01T08:05:00.000	POINT (486960.5161550312 4422508.291643556)	0
97	2025-07-01T08:05:00.000	POINT (486982.6907302211 4422506.867575084)	1
97	2025-07-01T08:05:00.000	POINT (486971.8548350013 4422499.044870315)	2
97	2025-07-01T08:05:00.000	POINT (483386.13406596635 4420756.4680047715)	3
97	2025-07-01T08:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
98	2025-07-01T08:10:00.000	POINT (486960.5161550312 4422508.291643556)	0
98	2025-07-01T08:10:00.000	POINT (486982.6907302211 4422506.867575084)	1
98	2025-07-01T08:10:00.000	POINT (486971.8548350013 4422499.044870315)	2
98	2025-07-01T08:10:00.000	POINT (483821.5250721858 4422713.990193381)	3
98	2025-07-01T08:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
99	2025-07-01T08:15:00.000	POINT (486960.5161550312 4422508.291643556)	0
99	2025-07-01T08:15:00.000	POINT (486982.6907302211 4422506.867575084)	1
99	2025-07-01T08:15:00.000	POINT (486971.8548350013 4422499.044870315)	2
99	2025-07-01T08:15:00.000	POINT (483821.5250721858 4422713.990193381)	3
99	2025-07-01T08:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
100	2025-07-01T08:20:00.000	POINT (486960.5161550312 4422508.291643556)	0
100	2025-07-01T08:20:00.000	POINT (486982.6907302211 4422506.867575084)	1
100	2025-07-01T08:20:00.000	POINT (486971.8548350013 4422499.044870315)	2
100	2025-07-01T08:20:00.000	POINT (483821.5250721858 4422713.990193381)	3
100	2025-07-01T08:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
101	2025-07-01T08:25:00.000	POINT (486960.5161550312 4422508.291643556)	0
101	2025-07-01T08:25:00.000	POINT (486982.6907302211 4422506.867575084)	1
101	2025-07-01T08:25:00.000	POINT (486971.8548350013 4422499.044870315)	2
101	2025-07-01T08:25:00.000	POINT (483821.5250721858 4422713.990193381)	3
101	2025-07-01T08:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
102	2025-07-01T08:30:00.000	POINT (486960.5161550312 4422508.291643556)	0
102	2025-07-01T08:30:00.000	POINT (486982.6907302211 4422506.867575084)	1
102	2025-07-01T08:30:00.000	POINT (486971.8548350013 4422499.044870315)	2
102	2025-07-01T08:30:00.000	POINT (483834.4909161149 4422719.660534676)	3
102	2025-07-01T08:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
103	2025-07-01T08:35:00.000	POINT (486960.5161550312 4422508.291643556)	0
103	2025-07-01T08:35:00.000	POINT (486982.6907302211 4422506.867575084)	1
103	2025-07-01T08:35:00.000	POINT (486971.8548350013 4422499.044870315)	2
103	2025-07-01T08:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
103	2025-07-01T08:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
104	2025-07-01T08:40:00.000	POINT (486960.5161550312 4422508.291643556)	0
104	2025-07-01T08:40:00.000	POINT (486982.6907302211 4422506.867575084)	1
104	2025-07-01T08:40:00.000	POINT (486971.8548350013 4422499.044870315)	2
104	2025-07-01T08:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
104	2025-07-01T08:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
105	2025-07-01T08:45:00.000	POINT (486960.5161550312 4422508.291643556)	0
105	2025-07-01T08:45:00.000	POINT (486982.6907302211 4422506.867575084)	1
105	2025-07-01T08:45:00.000	POINT (486971.8548350013 4422499.044870315)	2
105	2025-07-01T08:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
105	2025-07-01T08:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
106	2025-07-01T08:50:00.000	POINT (486960.5161550312 4422508.291643556)	0
106	2025-07-01T08:50:00.000	POINT (486982.6907302211 4422506.867575084)	1
106	2025-07-01T08:50:00.000	POINT (486971.8548350013 4422499.044870315)	2
106	2025-07-01T08:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
106	2025-07-01T08:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
107	2025-07-01T08:55:00.000	POINT (486960.5161550312 4422508.291643556)	0
107	2025-07-01T08:55:00.000	POINT (486982.6907302211 4422506.867575084)	1
107	2025-07-01T08:55:00.000	POINT (486971.8548350013 4422499.044870315)	2
107	2025-07-01T08:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
107	2025-07-01T08:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
108	2025-07-01T09:00:00.000	POINT (486960.5161550312 4422508.291643556)	0
108	2025-07-01T09:00:00.000	POINT (486982.6907302211 4422506.867575084)	1
108	2025-07-01T09:00:00.000	POINT (486971.8548350013 4422499.044870315)	2
108	2025-07-01T09:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
108	2025-07-01T09:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
109	2025-07-01T09:05:00.000	POINT (486960.5161550312 4422508.291643556)	0
109	2025-07-01T09:05:00.000	POINT (486982.6907302211 4422506.867575084)	1
109	2025-07-01T09:05:00.000	POINT (486971.8548350013 4422499.044870315)	2
109	2025-07-01T09:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
109	2025-07-01T09:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
110	2025-07-01T09:10:00.000	POINT (486960.5161550312 4422508.291643556)	0
110	2025-07-01T09:10:00.000	POINT (486982.6907302211 4422506.867575084)	1
110	2025-07-01T09:10:00.000	POINT (486971.8548350013 4422499.044870315)	2
110	2025-07-01T09:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
110	2025-07-01T09:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
111	2025-07-01T09:15:00.000	POINT (486960.5161550312 4422508.291643556)	0
111	2025-07-01T09:15:00.000	POINT (486982.6907302211 4422506.867575084)	1
111	2025-07-01T09:15:00.000	POINT (486971.8548350013 4422499.044870315)	2
111	2025-07-01T09:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
111	2025-07-01T09:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
112	2025-07-01T09:20:00.000	POINT (486960.5161550312 4422508.291643556)	0
112	2025-07-01T09:20:00.000	POINT (486982.6907302211 4422506.867575084)	1
112	2025-07-01T09:20:00.000	POINT (486971.8548350013 4422499.044870315)	2
112	2025-07-01T09:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
112	2025-07-01T09:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
113	2025-07-01T09:25:00.000	POINT (486960.5161550312 4422508.291643556)	0
113	2025-07-01T09:25:00.000	POINT (486982.6907302211 4422506.867575084)	1
113	2025-07-01T09:25:00.000	POINT (486971.8548350013 4422499.044870315)	2
113	2025-07-01T09:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
113	2025-07-01T09:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
114	2025-07-01T09:30:00.000	POINT (486960.5161550312 4422508.291643556)	0
114	2025-07-01T09:30:00.000	POINT (486982.6907302211 4422506.867575084)	1
114	2025-07-01T09:30:00.000	POINT (486971.8548350013 4422499.044870315)	2
114	2025-07-01T09:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
114	2025-07-01T09:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
115	2025-07-01T09:35:00.000	POINT (486960.5161550312 4422508.291643556)	0
115	2025-07-01T09:35:00.000	POINT (486982.6907302211 4422506.867575084)	1
115	2025-07-01T09:35:00.000	POINT (486971.8548350013 4422499.044870315)	2
115	2025-07-01T09:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
115	2025-07-01T09:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
116	2025-07-01T09:40:00.000	POINT (486960.5161550312 4422508.291643556)	0
116	2025-07-01T09:40:00.000	POINT (486982.6907302211 4422506.867575084)	1
116	2025-07-01T09:40:00.000	POINT (486971.8548350013 4422499.044870315)	2
116	2025-07-01T09:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
116	2025-07-01T09:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
117	2025-07-01T09:45:00.000	POINT (486960.5161550312 4422508.291643556)	0
117	2025-07-01T09:45:00.000	POINT (486982.6907302211 4422506.867575084)	1
117	2025-07-01T09:45:00.000	POINT (486971.8548350013 4422499.044870315)	2
117	2025-07-01T09:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
117	2025-07-01T09:45:00.000	POINT (483427.58001767774 4420738.353228444)	4
118	2025-07-01T09:50:00.000	POINT (486960.5161550312 4422508.291643556)	0
118	2025-07-01T09:50:00.000	POINT (486982.6907302211 4422506.867575084)	1
118	2025-07-01T09:50:00.000	POINT (486971.8548350013 4422499.044870315)	2
118	2025-07-01T09:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
118	2025-07-01T09:50:00.000	POINT (483997.38650870294 4421918.849968773)	4
119	2025-07-01T09:55:00.000	POINT (486960.5161550312 4422508.291643556)	0
119	2025-07-01T09:55:00.000	POINT (486982.6907302211 4422506.867575084)	1
119	2025-07-01T09:55:00.000	POINT (486971.8548350013 4422499.044870315)	2
119	2025-07-01T09:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
119	2025-07-01T09:55:00.000	POINT (483822.416213845 4422707.0690099355)	4
120	2025-07-01T10:00:00.000	POINT (486960.5161550312 4422508.291643556)	0
120	2025-07-01T10:00:00.000	POINT (486982.6907302211 4422506.867575084)	1
120	2025-07-01T10:00:00.000	POINT (486971.8548350013 4422499.044870315)	2
120	2025-07-01T10:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
120	2025-07-01T10:00:00.000	POINT (483822.416213845 4422707.0690099355)	4
121	2025-07-01T10:05:00.000	POINT (486960.5161550312 4422508.291643556)	0
121	2025-07-01T10:05:00.000	POINT (486982.6907302211 4422506.867575084)	1
121	2025-07-01T10:05:00.000	POINT (486971.8548350013 4422499.044870315)	2
121	2025-07-01T10:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
121	2025-07-01T10:05:00.000	POINT (483822.416213845 4422707.0690099355)	4
122	2025-07-01T10:10:00.000	POINT (486960.5161550312 4422508.291643556)	0
122	2025-07-01T10:10:00.000	POINT (486982.6907302211 4422506.867575084)	1
122	2025-07-01T10:10:00.000	POINT (486971.8548350013 4422499.044870315)	2
