id	location	buildingType	attractivenessPercentile	attractiveness	totalPersonCapacity	totalRoomCapacity	units	neighborhoodId	blockId	blockGroupId	censusTractId	
37090	LINESTRING (486588.7462856167 4423379.595615728, 486587.96842233714 4423374.380460745, 486582.6742346447 4423375.055721036, 486583.4522969206 4423380.381865027, 486588.7462856167 4423379.595615728)	Residental	1.0	0.7256173231063676	0	0	[]	0	0	0	0	
37091	LINESTRING (486426.1627938607 4423447.587359579, 486424.60784563987 4423437.712029024, 486421.44852851663 4423438.161618365, 486421.1887430467 4423436.164263196, 486422.72391775105 4423434.940638508, 486422.8935478002 4423434.274396851, 486421.5115854868 4423425.619647697, 486417.24234921654 4423426.293196661, 486420.783460527 4423448.373874305, 486426.1627938607 4423447.587359579)	Residental	1.0	0.4801171449352052	0	0	[]	0	0	0	0	
37092	LINESTRING (486420.783460527 4423448.373874305, 486417.24234921654 4423426.293196661, 486416.6379602679 4423422.631607584, 486411.08799121826 4423423.529423157, 486411.60697431565 4423427.191164127, 486412.54607142083 4423426.967509563, 486413.9282416007 4423435.7332466785, 486416.1480673345 4423435.285329142, 486416.66665149084 4423438.725091424, 486413.6781518772 4423439.174379463, 486415.40432617895 4423449.271382379, 486420.783460527 4423448.373874305)	Residental	1.0	0.07416394393839099	0	0	[]	0	0	0	0	
37093	LINESTRING (486410.5374442849 4423450.056990688, 486408.03328309243 4423434.744851449, 486403.0809842913 4423435.530616843, 486405.3279404517 4423450.288263935, 486405.414338821 4423450.843059279, 486410.5374442849 4423450.056990688)	Residental	1.0	0.6941612586683849	0	0	[]	0	0	0	0	
37094	LINESTRING (486428.7724914938 4423426.272650542, 486422.8810876802 4423427.282055599, 486424.60784563987 4423437.712029024, 486426.1627938607 4423447.587359579, 486432.2249988477 4423446.5776528055, 486428.7724914938 4423426.272650542)	Residental	1.0	0.5594663261947335	0	0	[]	0	0	0	0	
37095	LINESTRING (486387.96608434105 4423436.889484208, 486409.14101812156 4423433.300006752, 486409.1402262012 4423432.856048575, 486410.93320848624 4423432.519880822, 486410.2426166919 4423428.414486367, 486408.4496334684 4423428.750654277, 486408.36264110525 4423427.862890285, 486387.0168757475 4423431.452675031, 486387.96608434105 4423436.889484208)	Residental	1.0	0.38714509372690786	0	0	[]	0	0	0	0	
37096	LINESTRING (486415.40432617895 4423449.271382379, 486413.6781518772 4423439.174379463, 486412.7295557029 4423434.070535744, 486408.03328309243 4423434.744851449, 486410.5374442849 4423450.056990688, 486415.40432617895 4423449.271382379)	Residental	1.0	0.28313105020683915	0	0	[]	0	0	0	0	
37097	LINESTRING (486476.9420543577 4423521.9712874675, 486473.48969919584 4423501.666262942, 486472.36698523024 4423494.675892258, 486467.8417573905 4423495.460857515, 486470.86256006145 4423513.213877792, 486469.5818419879 4423513.438131906, 486470.96334017196 4423521.870911668, 486471.1359286922 4423522.869514384, 486476.9420543577 4423521.9712874675)	Residental	1.0	0.18363049070982418	0	0	[]	0	0	0	0	
37098	LINESTRING (486410.6843323493 4423532.41123995, 486410.59753932 4423531.634465355, 486407.8338156254 4423514.435958817, 486402.1129015082 4423515.223096404, 486404.87842028774 4423533.420506973, 486410.6843323493 4423532.41123995)	Residental	1.0	0.934978934947328	0	0	[]	0	0	0	0	
37099	LINESTRING (486404.87842028774 4423533.420506973, 486402.1129015082 4423515.223096404, 486401.6807137434 4423512.338130052, 486395.44755191845 4423513.2371768225, 486398.7308807492 4423534.430388293, 486404.87842028774 4423533.420506973)	Residental	1.0	0.938759875881664	0	0	[]	0	0	0	0	
37100	LINESTRING (486583.6250692148 4423381.4914595755, 486583.4522969206 4423380.381865027, 486582.6742346447 4423375.055721036, 486579.6857005272 4423375.504943829, 486580.55112861516 4423381.940832432, 486583.6250692148 4423381.4914595755)	Residental	1.0	0.8944337331570026	0	0	[]	0	0	0	0	
37101	LINESTRING (486560.0739279837 4423393.852842517, 486557.6558503598 4423378.762484568, 486556.63015916536 4423378.320334696, 486554.4101128713 4423378.657221671, 486553.98443898174 4423379.434902013, 486553.81244580133 4423378.769266263, 486551.93403570657 4423379.105551061, 486552.0206200645 4423379.771337516, 486554.6947391218 4423394.750252038, 486560.0739279837 4423393.852842517)	Commercial	1.0	0.7478544741622087	0	0	[]	0	0	0	0	
37102	LINESTRING (486554.6947391218 4423394.750252038, 486552.0206200645 4423379.771337516, 486550.7394853784 4423379.7735988125, 486549.799006971 4423379.220309568, 486547.9205971615 4423379.556595358, 486547.324302 4423380.445567194, 486546.2997862986 4423380.669355914, 486546.2999822773 4423380.780345446, 486548.71768990223 4423395.648720823, 486554.6947391218 4423394.750252038)	Commercial	1.0	0.6463946348841794	0	0	[]	0	0	0	0	
37103	LINESTRING (486548.71768990223 4423395.648720823, 486546.2999822773 4423380.780345446, 486544.6760358733 4423380.117273811, 486543.0536573925 4423380.3421187885, 486542.713197688 4423381.008659384, 486542.62680856197 4423380.4538625665, 486540.2359455574 4423380.7910553785, 486540.32292305166 4423381.678820772, 486542.6554293162 4423396.658334688, 486548.71768990223 4423395.648720823)	Commercial	1.0	0.9650162575815345	0	0	[]	0	0	0	0	
37104	LINESTRING (486542.6554293162 4423396.658334688, 486540.32292305166 4423381.678820772, 486539.72506034566 4423381.679876936, 486538.5281583814 4423381.0160522, 486536.56434053753 4423381.352491692, 486535.7120161178 4423382.352906739, 486534.601895911 4423382.465858427, 486537.02001809457 4423397.55620926, 486542.6554293162 4423396.658334688)	Commercial	1.0	0.7541461933145648	0	0	[]	0	0	0	0	
37105	LINESTRING (486616.0256738983 4423398.859886792, 486623.94745041395 4423386.748078925, 486623.5198213566 4423386.4158600345, 486633.3992158523 4423370.415980234, 486622.027336014 4423363.332586605, 486610.4446525249 4423382.110220965, 486608.73452280805 4423381.003327647, 486603.7016385235 4423384.563850888, 486602.5899563993 4423383.788876401, 486594.3076332938 4423385.135322696, 486594.6541508349 4423387.909459969, 486581.6757138811 4423390.04111297, 486582.45436174783 4423395.700225589, 486590.05340080307 4423394.354968885, 486591.4213090912 4423395.129490635, 486593.6356887611 4423391.573917905, 486598.93689356913 4423394.894288455, 486601.91800474527 4423390.227470849, 486616.0256738983 4423398.859886792)	Residental	1.0	0.1285221070135456	0	0	[]	0	0	0	0	
37106	LINESTRING (486592.76187478803 4423380.365477808, 486593.61537863174 4423380.031006363, 486592.7491801702 4423373.151158195, 486587.8822318089 4423373.936652959, 486587.96842233714 4423374.380460745, 486588.7462856167 4423379.595615728, 486589.3511811409 4423383.590186614, 486590.11966621544 4423383.477844169, 486590.4655993466 4423385.919012648, 486592.3440094197 4423385.582737344, 486592.17143379827 4423384.584132127, 486593.3667681459 4423384.36004901, 486592.76187478803 4423380.365477808)	Residental	1.0	0.08930798569795606	0	0	[]	0	0	0	0	
37107	LINESTRING (486601.115249051 4423419.419221066, 486598.78071711806 4423403.218804118, 486592.80366949836 4423404.117238335, 486595.3090309303 4423420.3173529785, 486601.115249051 4423419.419221066)	Commercial	1.0	0.7523105725593056	0	0	[]	0	0	0	0	
37108	LINESTRING (486530.0108078323 4423394.3498909185, 486528.97569798754 4423388.580247047, 486512.0692585437 4423391.162924034, 486512.41462694324 4423393.2711204495, 486513.7805788434 4423392.935732919, 486513.0996657423 4423394.268816784, 486513.35864262877 4423395.822216751, 486514.5569195791 4423397.262964306, 486530.0108078323 4423394.3498909185)	Commercial	1.0	0.5129098252349517	0	0	[]	0	0	0	0	
37109	LINESTRING (486390.2717536582 4423484.500033887, 486399.066380489 4423483.152450434, 486397.77139272366 4423475.385468829, 486396.39000352786 4423467.063692274, 486395.1946878302 4423467.287806372, 486394.6814470431 4423466.844763227, 486392.80306554126 4423467.1810873775, 486392.3772148809 4423467.847787357, 486387.3395311993 4423468.63371562, 486387.9437324324 4423472.184313112, 486387.2620552612 4423473.073450256, 486387.5208569448 4423474.515856641, 486388.3761258716 4423475.180268073, 486390.2717536582 4423484.500033887)	Residental	1.0	0.9414691200116351	0	0	[]	0	0	0	0	
37110	LINESTRING (486426.37711112463 4423472.004755968, 486424.56633930927 4423462.351860629, 486419.6996626877 4423463.24845267, 486422.20023113285 4423476.562784409, 486425.9569922041 4423475.890151052, 486425.2672032879 4423472.228713191, 486426.37711112463 4423472.004755968)	Residental	1.0	0.14639485198325997	0	0	[]	0	0	0	0	
37111	LINESTRING (486422.20023113285 4423476.562784409, 486419.6996626877 4423463.24845267, 486414.7475791602 4423464.145200109, 486416.3873492808 4423473.687408156, 486418.26553234406 4423473.240100264, 486418.9559180577 4423477.234506162, 486422.20023113285 4423476.562784409)	Residental	1.0	0.20895390508909462	0	0	[]	0	0	0	0	
37112	LINESTRING (486429.51901818457 4423461.788088227, 486429.51842512947 4423461.455119581, 486424.56633930927 4423462.351860629, 486426.37711112463 4423472.004755968, 486427.5724269796 4423471.780646761, 486428.77960470575 4423478.2159108175, 486432.2803395155 4423477.654726524, 486429.51901818457 4423461.788088227)	Residental	1.0	0.6555377583557016	0	0	[]	0	0	0	0	
37113	LINESTRING (486408.2230354408 4423493.236191713, 486407.530863429 4423488.242880694, 486418.63050979 4423486.336258438, 486416.73135546606 4423475.018673702, 486415.27961880097 4423475.132251901, 486413.5524603945 4423464.480300872, 486412.86919612676 4423464.481519308, 486412.78299637703 4423464.037713419, 486407.83071615867 4423464.823475807, 486407.9171141873 4423465.378271192, 486403.56249336875 4423466.051980289, 486403.39068700746 4423465.497337366, 486398.35300066584 4423466.283258337, 486398.43939936924 4423466.8380536195, 486397.8417414651 4423466.950110482, 486399.3083388801 4423475.160745281, 486397.77139272366 4423475.385468829, 486399.066380489 4423483.152450434, 486403.42079307185 4423482.36774917, 486403.42178340454 4423482.922696935, 486402.05585243256 4423483.25810435, 486403.0056382778 4423489.027884459, 486403.26186155336 4423489.027427205, 486404.12465364306 4423493.909443479, 486408.2230354408 4423493.236191713)	Residental	1.0	0.818409831355018	0	0	[]	0	0	0	0	
37114	LINESTRING (486432.279746578 4423477.321757868, 486437.1466132206 4423476.536163376, 486434.4711049417 4423460.891350401, 486429.51901818457 4423461.788088227, 486432.279746578 4423477.321757868)	Residental	1.0	0.6376029769855288	0	0	[]	0	0	0	0	
37115	LINESTRING (486313.7633026358 4423494.071226017, 486311.60517853743 4423481.311263024, 486306.48230350524 4423482.208387807, 486307.9501933609 4423491.084942792, 486310.2554045955 4423490.636840821, 486310.86043775815 4423494.631390631, 486313.7633026358 4423494.071226017)	Residental	1.0	0.21169546499887104	0	0	[]	0	0	0	0	
37116	LINESTRING (486306.27674865397 4423510.40019561, 486304.11921500665 4423497.973203062, 486303.7735939816 4423495.754026053, 486301.61545359995 4423482.994065816, 486296.83401250606 4423483.779593324, 486296.66140026966 4423482.780994558, 486291.96556705044 4423483.6773610655, 486292.05157393945 4423484.010176066, 486296.7141005597 4423512.082237494, 486306.27674865397 4423510.40019561)	Residental	1.0	0.9482474679231392	0	0	[]	0	0	0	0	
37117	LINESTRING (486353.18667358323 4423474.466286697, 486355.51673800964 4423487.891892581, 486354.23601898627 4423488.116166075, 486356.56727003795 4423502.207709888, 486377.7422061276 4423498.729133861, 486373.0809629393 4423471.211971928, 486353.18667358323 4423474.466286697)	Residental	1.0	0.856756042903596	0	0	[]	0	0	0	0	
37118	LINESTRING (486339.49072258105 4423505.013056053, 486337.9366683147 4423495.692689825, 486329.6545125039 4423497.039424463, 486329.8269209617 4423497.927034431, 486331.123169078 4423506.359942271, 486339.49072258105 4423505.013056053)	Residental	1.0	0.1714071446863631	0	0	[]	0	0	0	0	
37119	LINESTRING (486319.4089799538 4423498.944642853, 486319.23676959635 4423498.168022672, 486316.2156076153 4423480.415062023, 486316.2150096051 4423480.082093364, 486311.5189730675 4423480.867458254, 486311.60517853743 4423481.311263024, 486313.7633026358 4423494.071226017, 486314.1945278687 4423496.401239607, 486314.7129547335 4423499.730005826, 486319.4089799538 4423498.944642853)	Residental	1.0	0.05034620799801026	0	0	[]	0	0	0	0	
37120	LINESTRING (486307.9501933609 4423491.084942792, 486306.48230350524 4423482.208387807, 486301.61545359995 4423482.994065816, 486303.7735939816 4423495.754026053, 486307.61594253493 4423495.1921703005, 486307.01090771175 4423491.19762074, 486307.9501933609 4423491.084942792)	Residental	1.0	0.08806108191308981	0	0	[]	0	0	0	0	
37121	LINESTRING (486638.68851188204 4423318.241465216, 486640.5060510647 4423331.890031537, 486639.9083790849 4423332.002069352, 486640.68543253874 4423336.773271117, 486641.19788928964 4423336.772372629, 486643.5284592702 4423350.753010167, 486646.94385878503 4423350.192074521, 486658.7815491765 4423330.637121609, 486669.0002049436 4423313.193827775, 486638.68851188204 4423318.241465216)	Residental	1.0	0.8812602043224443	0	0	[]	0	0	0	0	
37122	LINESTRING (486699.9834263394 4423350.321286226, 486711.25629314606 4423349.635677984, 486710.8085335313 4423337.760543565, 486699.7916837596 4423338.33471562, 486699.9834263394 4423350.321286226)	Residental	1.0	0.7232863884959166	0	0	[]	0	0	0	0	
37123	LINESTRING (486710.8085335313 4423337.760543565, 486710.53662494663 4423328.770839043, 486679.0216665816 4423329.491810425, 486673.1460740588 4423339.602162563, 486699.7916837596 4423338.33471562, 486710.8085335313 4423337.760543565)	Residental	1.0	0.10949261387625542	0	0	[]	0	0	0	0	
37124	LINESTRING (486710.53662494663 4423328.770839043, 486710.35573940765 4423322.999681813, 486683.02388793114 4423322.6034429865, 486679.0216665816 4423329.491810425, 486710.53662494663 4423328.770839043)	Residental	1.0	0.8131709183527279	0	0	[]	0	0	0	0	
37125	LINESTRING (486699.7916837596 4423338.33471562, 486673.1460740588 4423339.602162563, 486666.41815210605 4423350.712919754, 486666.42048283224 4423352.044794082, 486699.9834263394 4423350.321286226, 486699.7916837596 4423338.33471562)	Residental	1.0	0.386701862225572	0	0	[]	0	0	0	0	
37126	LINESTRING (486767.2672289708 4423437.775141973, 486780.50455613923 4423437.197213881, 486777.57158844965 4423420.4428322995, 486766.46944513265 4423421.01705652, 486767.2672289708 4423437.775141973)	Residental	1.0	0.0794876329503369	0	0	[]	0	0	0	0	
37127	LINESTRING (486732.58197970374 4423432.396957276, 486734.887812838 4423432.281952553, 486734.70636802155 4423426.177825247, 486732.4005330419 4423426.292830021, 486732.58197970374 4423432.396957276)	Residental	1.0	0.6934938865246074	0	0	[]	0	0	0	0	
37128	LINESTRING (486610.0059546252 4423472.678737141, 486616.9778227936 4423454.6861256175, 486616.6313162745 4423451.911987067, 486605.3578282695 4423452.153777634, 486605.27554209065 4423453.929760514, 486603.56679371826 4423453.59979509, 486591.4739951253 4423473.5992474705, 486610.0059546252 4423472.678737141)	Residental	1.0	0.9206456418857949	0	0	[]	0	0	0	0	
37129	LINESTRING (486649.2060577995 4423471.389057709, 486640.5800495293 4423471.515167713, 486641.02090622496 4423479.394676928, 486641.28530306683 4423484.055788784, 486641.9685655274 4423484.054590829, 486642.8586408212 4423504.586160645, 486650.03209941235 4423504.1296283845, 486650.0334607403 4423504.906555262, 486654.7304884684 4423504.676346809, 486654.2131826523 4423501.902505572, 486654.9816567127 4423501.790169622, 486654.46085140965 4423497.018516431, 486653.35055180575 4423497.020461324, 486653.0912179351 4423495.245077328, 486653.77428496815 4423495.132890875, 486653.42429395235 4423490.360938584, 486652.3139933779 4423490.3628836265, 486652.14103902376 4423489.142297815, 486652.82430102467 4423489.141100831, 486652.13617793116 4423486.367559037, 486651.8727600358 4423482.261394556, 486650.9332739347 4423482.263040539, 486650.76109703665 4423481.48641297, 486651.4441652732 4423481.374226313, 486651.2684882004 4423478.599786841, 486650.7560409902 4423478.600684676, 486650.5776410922 4423474.2723915465, 486649.6381540067 4423474.274037686, 486649.2060577995 4423471.389057709)	Residental	1.0	0.41792313106711254	0	0	[]	0	0	0	0	
37130	LINESTRING (486711.25629314606 4423349.635677984, 486722.272933953 4423348.950532931, 486720.9469180221 4423323.203195998, 486710.35573940765 4423322.999681813, 486710.53662494663 4423328.770839043, 486710.8085335313 4423337.760543565, 486711.25629314606 4423349.635677984)	Residental	1.0	0.27075889754407256	0	0	[]	0	0	0	0	
37131	LINESTRING (486633.4558764509 4423402.713934558, 486629.3681389073 4423409.4914894495, 486629.97301084135 4423413.486063686, 486639.3673728404 4423413.136614823, 486638.15977921867 4423406.368349865, 486639.4411040186 4423406.477092792, 486638.40899826953 4423402.372277201, 486633.4558764509 4423402.713934558)	Residental	1.0	0.037318025973737234	0	0	[]	0	0	0	0	
37132	LINESTRING (486577.560546168 4423235.772447508, 486589.5147083211 4423233.864571469, 486590.637937683 4423241.187924927, 486596.78573882923 4423240.178199569, 486595.57651885576 4423232.522026961, 486594.89342909097 4423232.634218528, 486593.08027716423 4423221.538423563, 486575.7465875415 4423224.232698528, 486577.560546168 4423235.772447508)	Residental	1.0	0.9811344930103393	0	0	[]	0	0	0	0	
37133	LINESTRING (486501.67378577066 4423260.324273341, 486499.3454851757 4423247.786544089, 486498.5769877005 4423247.898895633, 486498.14580530144 4423245.56887262, 486493.44980255276 4423246.46511419, 486496.2947059452 4423261.3327132, 486501.67378577066 4423260.324273341)	Residental	1.0	0.36887311314534765	0	0	[]	0	0	0	0	
37134	LINESTRING (486636.45346186496 4423504.819372289, 486642.8586408212 4423504.586160645, 486641.9685655274 4423484.054590829, 486641.28530306683 4423484.055788784, 486641.02090622496 4423479.394676928, 486634.78652185225 4423479.62759041, 486635.0501437311 4423483.844743858, 486635.56259059126 4423483.843844967, 486636.45346186496 4423504.819372289)	Residental	1.0	0.5568056765506713	0	0	[]	0	0	0	0	
37135	LINESTRING (486595.97378602135 4423506.888298461, 486594.9135501357 4423486.800992476, 486588.9355917632 4423487.144482249, 486589.91043582227 4423507.231937776, 486595.97378602135 4423506.888298461)	Residental	1.0	0.1404053274795859	0	0	[]	0	0	0	0	
37136	LINESTRING (486714.81122999574 4423429.098226244, 486714.5472635005 4423424.6590914205, 486703.10349682905 4423425.234003713, 486703.3676636692 4423429.784127701, 486714.81122999574 4423429.098226244)	Residental	1.0	0.18626673815649963	0	0	[]	0	0	0	0	
37137	LINESTRING (486754.5305837365 4423431.581840194, 486754.1785306762 4423425.588998966, 486753.4954559621 4423425.7011763835, 486753.4933333653 4423424.480291454, 486754.17660114233 4423424.4791035745, 486754.00173212634 4423422.148620223, 486748.96301678335 4423422.379361464, 486748.9635958709 4423422.712330081, 486749.58345967764 4423435.364097873, 486753.6826745676 4423435.134990313, 486753.50587598956 4423431.694611532, 486754.5305837365 4423431.581840194)	Residental	1.0	0.22009415153590717	0	0	[]	0	0	0	0	
37138	LINESTRING (486714.81122999574 4423429.098226244, 486703.3676636692 4423429.784127701, 486703.6316365177 4423434.223262186, 486709.6950495817 4423433.879713569, 486713.9650809036 4423433.650286684, 486715.0751961967 4423433.537361106, 486714.81122999574 4423429.098226244)	Residental	1.0	0.19605179845917065	0	0	[]	0	0	0	0	
37139	LINESTRING (486778.8551313812 4423471.051988687, 486787.3076312672 4423469.372477808, 486786.787869185 4423465.155763741, 486777.8229167453 4423466.8361644605, 486778.0812594224 4423468.056604821, 486775.00753529684 4423468.616888892, 486775.52537722426 4423471.723706724, 486778.8551313812 4423471.051988687)	Residental	1.0	0.4296133546261004	0	0	[]	0	0	0	0	
37140	LINESTRING (486788.6820493567 4423473.920679576, 486789.19430441334 4423473.808801469, 486788.5029579088 4423469.148425255, 486787.3076312672 4423469.372477808, 486778.8551313812 4423471.051988687, 486779.0276806281 4423472.050598201, 486771.3425078344 4423472.951856803, 486771.8607363712 4423476.280653507, 486788.6820493567 4423473.920679576)	Residental	1.0	0.9738786436344797	0	0	[]	0	0	0	0	
37141	LINESTRING (486772.29336391686 4423479.49860899, 486780.14896078344 4423478.37507584, 486780.23610184516 4423479.373833583, 486789.2872176911 4423478.137245736, 486788.6820493567 4423473.920679576, 486771.8607363712 4423476.280653507, 486772.29336391686 4423479.49860899)	Residental	1.0	0.741555314110624	0	0	[]	0	0	0	0	
37142	LINESTRING (486772.04638979293 4423484.826552178, 486789.8923853705 4423482.353811973, 486789.2872176911 4423478.137245736, 486780.23610184516 4423479.373833583, 486780.4082655807 4423480.150464042, 486771.8696005275 4423481.386172727, 486772.04638979293 4423484.826552178)	Residental	1.0	0.6115242383204273	0	0	[]	0	0	0	0	
37143	LINESTRING (486777.8229167453 4423466.8361644605, 486786.787869185 4423465.155763741, 486787.21490926214 4423465.155023169, 486786.60916134244 4423460.605488616, 486771.664484034 4423461.630329934, 486771.75336068316 4423463.627993467, 486773.46152133925 4423463.625027955, 486773.639080941 4423467.509365533, 486777.8229167453 4423466.8361644605)	Residental	1.0	0.9011572827106838	0	0	[]	0	0	0	0	
37144	LINESTRING (486570.49807102093 4423250.879511937, 486559.8250962549 4423252.7851580065, 486561.80891429284 4423263.769654919, 486572.4818741403 4423261.864011558, 486570.49807102093 4423250.879511937)	Residental	1.0	0.624258980309625	0	0	[]	0	0	0	0	
37145	LINESTRING (486534.0102781424 4423289.346400777, 486525.0598943153 4423299.351312019, 486528.39637425245 4423302.453128518, 486533.76660214167 4423296.4501828095, 486534.279846217 4423296.893235215, 486537.3485237083 4423293.447126817, 486536.74986963003 4423293.004225122, 486537.3465626717 4423292.337231631, 486534.0102781424 4423289.346400777)	Residental	1.0	0.28789944158706315	0	0	[]	0	0	0	0	
37146	LINESTRING (486412.28779107035 4423186.341920549, 486430.3046025615 4423183.535067603, 486426.6781867625 4423161.565536047, 486408.74693394115 4423164.483234497, 486412.28779107035 4423186.341920549)	Residental	1.0	0.5272564899562124	0	0	[]	0	0	0	0	
37147	LINESTRING (486398.01481687266 4423181.150862575, 486395.5119325709 4423166.615660068, 486391.2425532721 4423167.289222969, 486393.5748212971 4423181.935718639, 486398.01481687266 4423181.150862575)	Residental	1.0	0.26067841234493794	0	0	[]	0	0	0	0	
37148	LINESTRING (486412.28779107035 4423186.341920549, 486408.74693394115 4423164.483234497, 486400.46440556744 4423165.829890524, 486400.5508073895 4423166.384685577, 486402.7964582253 4423180.365399441, 486403.3146689585 4423183.583180505, 486404.0052858709 4423187.6885728305, 486412.28779107035 4423186.341920549)	Residental	1.0	0.7578260927592466	0	0	[]	0	0	0	0	
37149	LINESTRING (486395.7693556371 4423167.28113958, 486398.01481687266 4423181.150862575, 486402.7964582253 4423180.365399441, 486400.5508073895 4423166.384685577, 486395.7693556371 4423167.28113958)	Residental	1.0	0.052822558157918253	0	0	[]	0	0	0	0	
37150	LINESTRING (486404.0052858709 4423187.6885728305, 486403.3146689585 4423183.583180505, 486394.09283764096 4423185.042509593, 486394.7836575708 4423189.258890608, 486404.0052858709 4423187.6885728305)	Residental	1.0	0.6331329768355839	0	0	[]	0	0	0	0	
37151	LINESTRING (486434.6591897034 4423182.750384999, 486433.1907975416 4423173.540841599, 486432.587187445 4423170.323210663, 486431.03298375284 4423160.891840927, 486426.6781867625 4423161.565536047, 486430.3046025615 4423183.535067603, 486434.6591897034 4423182.750384999)	Residental	1.0	0.876275196708631	0	0	[]	0	0	0	0	
37152	LINESTRING (486438.5871168053 4423182.188443938, 486437.1187292889 4423172.9788998, 486433.1907975416 4423173.540841599, 486434.6591897034 4423182.750384999, 486438.5871168053 4423182.188443938)	Residental	1.0	0.21562239236459269	0	0	[]	0	0	0	0	
37153	LINESTRING (486437.6076888382 4423159.770237412, 486431.03298375284 4423160.891840927, 486432.587187445 4423170.323210663, 486439.16208213323 4423169.312597948, 486437.6076888382 4423159.770237412)	Residental	1.0	0.9776524325068607	0	0	[]	0	0	0	0	
37154	LINESTRING (486881.19269983436 4423035.350972085, 486884.3522104302 4423034.901574137, 486883.6606928927 4423030.1302030515, 486880.50118035753 4423030.579601279, 486881.19269983436 4423035.350972085)	Residental	1.0	0.6981746619946244	0	0	[]	0	0	0	0	
37155	LINESTRING (486881.64498385123 4423099.613290486, 486884.291995114 4423099.164774679, 486883.860922609 4423096.834730654, 486881.29932269745 4423097.283099559, 486881.64498385123 4423099.613290486)	Residental	1.0	0.10690494141353934	0	0	[]	0	0	0	0	
37156	LINESTRING (486880.20616373385 4423107.274064631, 486884.0485585778 4423106.601511021, 486883.5316922484 4423104.049635041, 486879.7747082153 4423104.722041842, 486880.20616373385 4423107.274064631)	Residental	1.0	0.9529928244923871	0	0	[]	0	0	0	0	
37157	LINESTRING (486875.89140460326 4423081.642848771, 486878.28218483436 4423081.1947722295, 486877.7645503731 4423078.1989388205, 486875.28854805295 4423078.758152112, 486875.89140460326 4423081.642848771)	Residental	1.0	0.09788875403418562	0	0	[]	0	0	0	0	
37158	LINESTRING (486823.56916298287 4423102.266259362, 486822.79047368746 4423096.496135582, 486809.89688983106 4423098.62724979, 486807.42051472934 4423098.964506216, 486807.6794412438 4423100.517915347, 486806.7402924569 4423100.741520967, 486807.5168797742 4423105.290758857, 486823.56916298287 4423102.266259362)	Residental	1.0	0.8721991342146238	0	0	[]	0	0	0	0	
37159	LINESTRING (486822.79047368746 4423096.496135582, 486822.44421857456 4423093.8329788465, 486823.55438494706 4423093.72006926, 486822.6914341705 4423088.61603014, 486811.16385607 4423090.411810564, 486809.80167944566 4423092.966934076, 486810.06022143294 4423094.2983643105, 486809.2062918468 4423094.410832294, 486809.89688983106 4423098.62724979, 486822.79047368746 4423096.496135582)	Residental	1.0	0.6999199615277356	0	0	[]	0	0	0	0	
37160	LINESTRING (486804.19618896575 4423111.289958811, 486801.37836256344 4423111.738798358, 486801.6370976492 4423113.181217831, 486800.6977583418 4423113.293834718, 486801.3883593871 4423117.510251574, 486821.62484000635 4423113.923552363, 486820.76112228696 4423108.375555369, 486804.19618896575 4423111.289958811)	Residental	1.0	0.555989295445703	0	0	[]	0	0	0	0	
37161	LINESTRING (486807.5168797742 4423105.290758857, 486804.44281483005 4423105.740040887, 486804.61556090834 4423106.849639907, 486803.50558893196 4423107.073541743, 486804.19618896575 4423111.289958811, 486820.76112228696 4423108.375555369, 486824.3474673023 4423107.814404305, 486823.56916298287 4423102.266259362, 486807.5168797742 4423105.290758857)	Residental	1.0	0.715621007358045	0	0	[]	0	0	0	0	
37162	LINESTRING (486879.8587725655 4423054.332524676, 486887.6288379537 4423052.876282837, 486887.28279461357 4423050.324112862, 486888.3073646113 4423050.10037024, 486887.7029824595 4423046.327756968, 486875.32196320605 4423048.5688677, 486874.8948997929 4423048.5696032755, 486875.9309390891 4423055.005227386, 486879.8587725655 4423054.332524676)	Commercial	1.0	0.23578215509026967	0	0	[]	0	0	0	0	
37163	LINESTRING (486888.5773526588 4423058.091171441, 486887.6288379537 4423052.876282837, 486879.8587725655 4423054.332524676, 486880.72187985707 4423059.547559388, 486888.5773526588 4423058.091171441)	Commercial	1.0	0.6222027965769436	0	0	[]	0	0	0	0	
37164	LINESTRING (486890.5508162891 4423063.304296821, 486890.1199346876 4423061.085242046, 486889.09517515084 4423061.197994957, 486888.5773526588 4423058.091171441, 486880.72187985707 4423059.547559388, 486876.62322389276 4423060.220555861, 486877.5719363848 4423065.546432644, 486890.5508162891 4423063.304296821)	Commercial	1.0	0.02350230492854155	0	0	[]	0	0	0	0	
37165	LINESTRING (486891.7580471698 4423069.961608264, 486891.24118101294 4423067.409731906, 486890.38724725123 4423067.522190778, 486889.9565567857 4423065.414125472, 486890.89571233274 4423065.19053014, 486890.5508162891 4423063.304296821, 486877.5719363848 4423065.546432644, 486878.77917826944 4423072.20374208, 486891.7580471698 4423069.961608264)	Commercial	1.0	0.788249069872063	0	0	[]	0	0	0	0	
37166	LINESTRING (486892.7075115595 4423075.7314448925, 486892.27682218695 4423073.623379434, 486891.337476707 4423073.735985126, 486891.0783754436 4423072.07158378, 486892.0175302013 4423071.84798858, 486891.7580471698 4423069.961608264, 486878.77917826944 4423072.20374208, 486879.7284611208 4423077.862587659, 486892.7075115595 4423075.7314448925)	Commercial	1.0	0.9750808832411679	0	0	[]	0	0	0	0	
